id,verse_id,recording_id,start,end
46,42024047,TK,346.950,355.460
47,42024048,TK,355.460,357.640
48,42024049,TK,357.640,368.610
49,42024050,TK,368.610,375.840
50,42024051,TK,375.840,382.680
51,42024052,TK,382.680,388.450
52,42024053,TK,388.450,395.450
0,43001001,TK,0.300,8.380
1,43001002,TK,8.380,11.600
2,43001003,TK,11.600,19.566
3,43001004,TK,19.566,24.780
4,43001005,TK,24.780,32.130
5,43001006,TK,32.130,38.910
6,43001007,TK,38.910,47.580
7,43001008,TK,47.580,52.930
8,43001009,TK,52.930,59.970
9,43001010,TK,59.970,68.120
10,43001011,TK,68.120,73.750
11,43001012,TK,73.750,83.610
12,43001013,TK,83.610,94.430
13,43001014,TK,94.430,110.850
14,43001015,TK,110.850,124.970
15,43001016,TK,124.970,133.134
16,43001017,TK,133.134,140.740
17,43001018,TK,140.740,151.940
18,43001019,TK,151.940,166.120
19,43001020,TK,166.120,174.948
20,43001021,TK,174.948,189.930
21,43001022,TK,189.930,200.300
22,43001023,TK,200.300,211.780
23,43001024,TK,211.780,215.360
24,43001025,TK,215.360,230.720
25,43001026,TK,230.720,243.630
26,43001027,TK,243.630,257.110
27,43001028,TK,257.110,266.770
28,43001029,TK,266.770,280.360
29,43001030,TK,280.360,289.690
30,43001031,TK,289.690,300.000
31,43001032,TK,300.000,311.110
32,43001033,TK,311.110,329.290
33,43001034,TK,329.290,337.170
34,43001035,TK,337.170,343.550
35,43001036,TK,343.550,350.000
36,43001037,TK,350.000,355.990
37,43001038,TK,355.990,376.990
38,43001039,TK,376.990,394.280
39,43001040,TK,394.280,404.050
40,43001041,TK,404.050,416.950
41,43001042,TK,416.950,433.870
42,43001043,TK,433.870,445.610
43,43001044,TK,445.610,453.150
44,43001045,TK,453.150,471.200
45,43001046,TK,471.200,482.830
46,43001047,TK,482.830,494.810
47,43001048,TK,494.810,509.990
48,43001049,TK,509.990,521.450
49,43001050,TK,521.450,532.620
50,43001051,TK,532.620,546.850
0,43002001,TK,0.450,10.030
1,43002002,TK,10.030,15.620
2,43002003,TK,15.620,24.790
3,43002004,TK,24.790,32.010
4,43002005,TK,32.010,39.750
5,43002006,TK,39.750,50.950
6,43002007,TK,50.950,60.060
7,43002008,TK,60.060,68.910
8,43002009,TK,68.910,83.890
9,43002010,TK,83.890,99.125
10,43002011,TK,99.125,113.220
11,43002012,TK,113.220,130.030
12,43002013,TK,130.030,136.650
13,43002014,TK,136.650,145.826
14,43002015,TK,145.826,162.160
15,43002016,TK,162.160,172.820
16,43002017,TK,172.820,182.900
17,43002018,TK,182.900,191.420
18,43002019,TK,191.420,202.090
19,43002020,TK,202.090,213.600
20,43002021,TK,213.600,218.980
21,43002022,TK,218.980,233.810
22,43002023,TK,233.810,246.010
23,43002024,TK,246.010,255.110
24,43002025,TK,255.110,265.470
0,43003001,TK,0.300,9.430
1,43003002,TK,9.430,30.840
2,43003003,TK,30.840,45.380
3,43003004,TK,45.380,60.359
4,43003005,TK,60.359,75.728
5,43003006,TK,75.728,86.250
6,43003007,TK,86.250,92.200
7,43003008,TK,92.200,107.610
8,43003009,TK,107.610,115.590
9,43003010,TK,115.590,124.810
10,43003011,TK,124.810,138.180
11,43003012,TK,138.180,146.510
12,43003013,TK,146.510,157.710
13,43003014,TK,157.710,167.850
14,43003015,TK,167.850,174.610
15,43003016,TK,174.610,187.510
16,43003017,TK,187.510,196.400
17,43003018,TK,196.400,209.710
18,43003019,TK,209.710,224.310
19,43003020,TK,224.310,233.850
20,43003021,TK,233.850,243.230
21,43003022,TK,243.230,253.660
22,43003023,TK,253.660,265.631
23,43003024,TK,265.631,270.477
24,43003025,TK,270.477,277.180
25,43003026,TK,277.180,294.010
26,43003027,TK,294.010,304.210
27,43003028,TK,304.210,314.980
28,43003029,TK,314.980,330.290
29,43003030,TK,330.290,336.206
30,43003031,TK,336.206,352.560
31,43003032,TK,352.560,362.061
32,43003033,TK,362.061,368.130
33,43003034,TK,368.130,376.570
34,43003035,TK,376.570,384.850
35,43003036,TK,384.850,396.770
0,43004001,TK,0.600,10.820
1,43004002,TK,10.820,17.120
2,43004003,TK,17.120,22.620
3,43004004,TK,22.620,27.360
4,43004005,TK,27.360,40.070
5,43004006,TK,40.070,55.200
6,43004007,TK,55.200,64.790
7,43004008,TK,64.790,72.430
8,43004009,TK,72.430,88.640
9,43004010,TK,88.640,104.540
10,43004011,TK,104.540,116.370
11,43004012,TK,116.370,129.480
12,43004013,TK,129.480,139.110
13,43004014,TK,139.110,155.850
14,43004015,TK,155.850,167.770
15,43004016,TK,167.770,176.640
16,43004017,TK,176.640,187.840
17,43004018,TK,187.840,198.850
18,43004019,TK,198.850,206.480
19,43004020,TK,206.480,217.890
20,43004021,TK,217.890,231.920
21,43004022,TK,231.920,242.140
22,43004023,TK,242.140,258.270
23,43004024,TK,258.270,266.490
24,43004025,TK,266.490,278.610
25,43004026,TK,278.610,284.220
26,43004027,TK,284.220,298.650
27,43004028,TK,298.650,306.700
28,43004029,TK,306.700,316.020
29,43004030,TK,316.020,320.300
30,43004031,TK,320.300,327.140
31,43004032,TK,327.140,335.200
32,43004033,TK,335.200,340.920
33,43004034,TK,340.920,350.540
34,43004035,TK,350.540,367.300
35,43004036,TK,367.300,378.930
36,43004037,TK,378.930,386.960
37,43004038,TK,386.960,398.330
38,43004039,TK,398.330,411.120
39,43004040,TK,411.120,422.260
40,43004041,TK,422.260,426.160
41,43004042,TK,426.160,441.220
42,43004043,TK,441.220,447.440
43,43004044,TK,447.440,455.190
44,43004045,TK,455.190,470.600
45,43004046,TK,470.600,483.620
46,43004047,TK,483.620,500.580
47,43004048,TK,500.580,508.690
48,43004049,TK,508.690,516.590
49,43004050,TK,516.590,528.980
50,43004051,TK,528.980,539.475
51,43004052,TK,539.475,552.445
52,43004053,TK,552.445,565.010
53,43004054,TK,565.010,572.480
0,43005001,TK,0.750,8.160
1,43005002,TK,8.160,19.830
2,43005003,TK,19.830,32.750
3,43005004,TK,32.750,50.670
4,43005005,TK,50.670,59.010
5,43005006,TK,59.010,71.410
6,43005007,TK,71.410,88.720
7,43005008,TK,88.720,97.310
8,43005009,TK,97.310,109.490
9,43005010,TK,109.490,119.700
10,43005011,TK,119.700,129.090
11,43005012,TK,129.090,138.220
12,43005013,TK,138.220,147.090
13,43005014,TK,147.090,161.730
14,43005015,TK,161.730,169.360
15,43005016,TK,169.360,179.739
16,43005017,TK,179.739,189.330
17,43005018,TK,189.330,204.520
18,43005019,TK,204.520,225.710
19,43005020,TK,225.710,238.200
20,43005021,TK,238.200,246.270
21,43005022,TK,246.270,253.830
22,43005023,TK,253.830,265.580
23,43005024,TK,265.580,282.230
24,43005025,TK,282.230,295.770
25,43005026,TK,295.770,303.450
26,43005027,TK,303.450,310.498
27,43005028,TK,310.498,318.720
28,43005029,TK,318.720,330.850
29,43005030,TK,330.850,347.150
30,43005031,TK,347.150,353.560
31,43005032,TK,353.560,361.960
32,43005033,TK,361.960,368.330
33,43005034,TK,368.330,376.820
34,43005035,TK,376.820,387.380
35,43005036,TK,387.380,403.670
36,43005037,TK,403.670,414.580
37,43005038,TK,414.580,424.320
38,43005039,TK,424.320,434.640
39,43005040,TK,434.640,439.250
40,43005041,TK,439.250,442.660
41,43005042,TK,442.660,448.800
42,43005043,TK,448.800,458.790
43,43005044,TK,458.790,467.340
44,43005045,TK,467.340,477.780
45,43005046,TK,477.780,485.670
46,43005047,TK,485.670,491.890
0,43006001,TK,0.750,7.030
1,43006002,TK,7.030,15.510
2,43006003,TK,15.510,22.220
3,43006004,TK,22.220,26.680
4,43006005,TK,26.680,41.330
5,43006006,TK,41.330,49.000
6,43006007,TK,49.000,58.960
7,43006008,TK,58.960,66.660
8,43006009,TK,66.660,77.450
9,43006010,TK,77.450,92.280
10,43006011,TK,92.280,107.190
11,43006012,TK,107.190,117.220
12,43006013,TK,117.220,130.030
13,43006014,TK,130.030,142.300
14,43006015,TK,142.300,156.090
15,43006016,TK,156.090,161.590
16,43006017,TK,161.590,173.779
17,43006018,TK,173.779,178.610
18,43006019,TK,178.610,191.360
19,43006020,TK,191.360,196.580
20,43006021,TK,196.580,204.800
21,43006022,TK,204.800,223.330
22,43006023,TK,223.330,231.550
23,43006024,TK,231.550,246.430
24,43006025,TK,246.430,254.040
25,43006026,TK,254.040,266.800
26,43006027,TK,266.800,280.840
27,43006028,TK,280.840,287.570
28,43006029,TK,287.570,297.290
29,43006030,TK,297.290,306.300
30,43006031,TK,306.300,315.530
31,43006032,TK,315.530,328.730
32,43006033,TK,328.730,335.230
33,43006034,TK,335.230,341.890
34,43006035,TK,341.890,355.640
35,43006036,TK,355.640,360.950
36,43006037,TK,360.950,370.070
37,43006038,TK,370.070,377.570
38,43006039,TK,377.570,389.070
39,43006040,TK,389.070,403.650
40,43006041,TK,403.650,410.940
41,43006042,TK,410.940,424.530
42,43006043,TK,424.530,430.180
43,43006044,TK,430.180,440.090
44,43006045,TK,440.090,451.970
45,43006046,TK,451.970,459.650
46,43006047,TK,459.650,465.510
47,43006048,TK,465.510,468.130
48,43006049,TK,468.130,473.440
49,43006050,TK,473.440,480.620
50,43006051,TK,480.620,499.220
51,43006052,TK,499.220,507.360
52,43006053,TK,507.360,520.730
53,43006054,TK,520.730,529.590
54,43006055,TK,529.590,536.950
55,43006056,TK,536.950,543.950
56,43006057,TK,543.950,554.290
57,43006058,TK,554.290,567.060
58,43006059,TK,567.060,573.620
59,43006060,TK,573.620,583.480
60,43006061,TK,583.480,594.490
61,43006062,TK,594.490,599.930
62,43006063,TK,599.930,611.250
63,43006064,TK,611.250,625.480
64,43006065,TK,625.480,636.580
65,43006066,TK,636.580,644.290
66,43006067,TK,644.290,650.130
67,43006068,TK,650.130,660.380
68,43006069,TK,660.380,670.010
69,43006070,TK,670.010,680.140
70,43006071,TK,680.140,695.380
0,43007001,TK,0.300,11.540
1,43007002,TK,11.540,15.870
2,43007003,TK,15.870,27.900
3,43007004,TK,27.900,38.500
4,43007005,TK,38.500,42.200
5,43007006,TK,42.200,52.720
6,43007007,TK,52.720,62.380
7,43007008,TK,62.380,73.994
8,43007009,TK,73.994,79.720
9,43007010,TK,79.720,88.848
10,43007011,TK,88.848,95.517
11,43007012,TK,95.517,107.670
12,43007013,TK,107.670,113.990
13,43007014,TK,113.990,120.470
14,43007015,TK,120.470,127.811
15,43007016,TK,127.811,136.930
16,43007017,TK,136.930,147.210
17,43007018,TK,147.210,161.580
18,43007019,TK,161.580,169.880
19,43007020,TK,169.880,176.820
20,43007021,TK,176.820,183.060
21,43007022,TK,183.060,195.700
22,43007023,TK,195.700,206.510
23,43007024,TK,206.510,211.900
24,43007025,TK,211.900,218.960
25,43007026,TK,218.960,228.690
26,43007027,TK,228.690,237.600
27,43007028,TK,237.600,254.080
28,43007029,TK,254.080,262.010
29,43007030,TK,262.010,271.320
30,43007031,TK,271.320,283.210
31,43007032,TK,283.210,294.520
32,43007033,TK,294.520,302.770
33,43007034,TK,302.770,310.790
34,43007035,TK,310.790,324.640
35,43007036,TK,324.640,335.580
36,43007037,TK,335.580,347.840
37,43007038,TK,347.840,356.780
38,43007039,TK,356.780,368.950
39,43007040,TK,368.950,375.980
40,43007041,TK,375.980,386.270
41,43007042,TK,386.270,394.940
42,43007043,TK,394.940,398.540
43,43007044,TK,398.540,406.190
44,43007045,TK,406.190,415.540
45,43007046,TK,415.540,423.000
46,43007047,TK,423.000,428.960
47,43007048,TK,428.960,434.730
48,43007049,TK,434.730,440.420
49,43007050,TK,440.420,447.720
50,43007051,TK,447.720,454.960
51,43007052,TK,454.960,467.130
52,43007053,TK,467.130,470.360
0,43008001,TK,0.900,5.170
1,43008002,TK,5.170,16.060
2,43008003,TK,16.060,24.900
3,43008004,TK,24.900,33.540
4,43008005,TK,33.540,42.860
5,43008006,TK,42.860,57.100
6,43008007,TK,57.100,69.780
7,43008008,TK,69.780,73.934
8,43008009,TK,73.934,91.810
9,43008010,TK,91.810,107.460
10,43008011,TK,107.460,121.970
11,43008012,TK,121.970,137.360
12,43008013,TK,137.360,147.270
13,43008014,TK,147.270,165.450
14,43008015,TK,165.450,171.830
15,43008016,TK,171.830,183.243
16,43008017,TK,183.243,190.850
17,43008018,TK,190.850,198.370
18,43008019,TK,198.370,213.730
19,43008020,TK,213.730,227.810
20,43008021,TK,227.810,242.940
21,43008022,TK,242.940,253.150
22,43008023,TK,253.150,269.755
23,43008024,TK,269.755,281.250
24,43008025,TK,281.250,292.500
25,43008026,TK,292.500,304.530
26,43008027,TK,304.530,308.330
27,43008028,TK,308.330,324.890
28,43008029,TK,324.890,335.180
29,43008030,TK,335.180,340.740
30,43008031,TK,340.740,353.310
31,43008032,TK,353.310,360.310
32,43008033,TK,360.310,371.150
33,43008034,TK,371.150,382.610
34,43008035,TK,382.610,390.570
35,43008036,TK,390.570,397.050
36,43008037,TK,397.050,408.290
37,43008038,TK,408.290,419.690
38,43008039,TK,419.690,434.890
39,43008040,TK,434.890,448.280
40,43008041,TK,448.280,461.400
41,43008042,TK,461.400,477.840
42,43008043,TK,477.840,485.870
43,43008044,TK,485.870,513.890
44,43008045,TK,513.890,519.430
45,43008046,TK,519.430,528.740
46,43008047,TK,528.740,540.580
47,43008048,TK,540.580,550.550
48,43008049,TK,550.550,560.720
49,43008050,TK,560.720,566.960
50,43008051,TK,566.960,575.940
51,43008052,TK,575.940,591.520
52,43008053,TK,591.520,601.780
53,43008054,TK,601.780,615.070
54,43008055,TK,615.070,630.340
55,43008056,TK,630.340,639.580
56,43008057,TK,639.580,647.710
57,43008058,TK,647.710,656.900
58,43008059,TK,656.900,671.000
0,43009001,TK,0.150,4.910
1,43009002,TK,4.910,16.365
2,43009003,TK,16.365,26.370
3,43009004,TK,26.370,36.050
4,43009005,TK,36.050,40.530
5,43009006,TK,40.530,51.190
6,43009007,TK,51.190,66.280
7,43009008,TK,66.280,81.610
8,43009009,TK,81.610,90.440
9,43009010,TK,90.440,95.600
10,43009011,TK,95.600,114.860
11,43009012,TK,114.860,122.040
12,43009013,TK,122.040,127.550
13,43009014,TK,127.550,134.810
14,43009015,TK,134.810,150.530
15,43009016,TK,150.530,169.470
16,43009017,TK,169.470,181.760
17,43009018,TK,181.760,191.080
18,43009019,TK,191.080,202.940
19,43009020,TK,202.940,213.490
20,43009021,TK,213.490,229.870
21,43009022,TK,229.870,245.080
22,43009023,TK,245.080,253.560
23,43009024,TK,253.560,267.240
24,43009025,TK,267.240,279.460
25,43009026,TK,279.460,287.500
26,43009027,TK,287.500,299.330
27,43009028,TK,299.330,309.270
28,43009029,TK,309.270,317.170
29,43009030,TK,317.170,329.020
30,43009031,TK,329.020,339.140
31,43009032,TK,339.140,345.480
32,43009033,TK,345.480,351.810
33,43009034,TK,351.810,364.620
34,43009035,TK,364.620,376.580
35,43009036,TK,376.580,384.320
36,43009037,TK,384.320,393.170
37,43009038,TK,393.170,399.140
38,43009039,TK,399.140,412.340
39,43009040,TK,412.340,420.310
40,43009041,TK,420.310,433.730
0,43010001,TK,0.150,13.360
1,43010002,TK,13.360,18.690
2,43010003,TK,18.690,30.510
3,43010004,TK,30.510,42.256
4,43010005,TK,42.256,53.460
5,43010006,TK,53.460,63.810
6,43010007,TK,63.810,73.740
7,43010008,TK,73.740,82.970
8,43010009,TK,82.970,94.880
9,43010010,TK,94.880,108.200
10,43010011,TK,108.200,117.290
11,43010012,TK,117.290,136.760
12,43010013,TK,136.760,144.640
13,43010014,TK,144.640,152.850
14,43010015,TK,152.850,162.840
15,43010016,TK,162.840,177.260
16,43010017,TK,177.260,185.320
17,43010018,TK,185.320,202.390
18,43010019,TK,202.390,207.580
19,43010020,TK,207.580,215.330
20,43010021,TK,215.330,226.360
21,43010022,TK,226.360,232.120
22,43010023,TK,232.120,236.940
23,43010024,TK,236.940,251.030
24,43010025,TK,251.030,264.000
25,43010026,TK,264.000,272.420
26,43010027,TK,272.420,280.160
27,43010028,TK,280.160,289.650
28,43010029,TK,289.650,299.349
29,43010030,TK,299.349,303.315
30,43010031,TK,303.315,309.602
31,43010032,TK,309.602,320.299
32,43010033,TK,320.299,334.214
33,43010034,TK,334.214,344.090
34,43010035,TK,344.090,351.910
35,43010036,TK,351.910,363.460
36,43010037,TK,363.460,367.610
37,43010038,TK,367.610,381.360
38,43010039,TK,381.360,387.490
39,43010040,TK,387.490,396.390
40,43010041,TK,396.390,408.620
41,43010042,TK,408.620,412.640
0,43011001,TK,0.150,9.350
1,43011002,TK,9.350,21.040
2,43011003,TK,21.040,30.780
3,43011004,TK,30.780,44.600
4,43011005,TK,44.600,50.640
5,43011006,TK,50.640,59.340
6,43011007,TK,59.340,66.710
7,43011008,TK,66.710,75.850
8,43011009,TK,75.850,90.524
9,43011010,TK,90.524,98.289
10,43011011,TK,98.289,110.060
11,43011012,TK,110.060,117.230
12,43011013,TK,117.230,126.190
13,43011014,TK,126.190,131.590
14,43011015,TK,131.590,139.730
15,43011016,TK,139.730,149.560
16,43011017,TK,149.560,157.190
17,43011018,TK,157.190,163.460
18,43011019,TK,163.460,175.750
19,43011020,TK,175.750,185.280
20,43011021,TK,185.280,196.220
21,43011022,TK,196.220,202.550
22,43011023,TK,202.550,208.410
23,43011024,TK,208.410,215.500
24,43011025,TK,215.500,224.960
25,43011026,TK,224.960,233.130
26,43011027,TK,233.130,244.910
27,43011028,TK,244.910,254.610
28,43011029,TK,254.610,260.270
29,43011030,TK,260.270,268.070
30,43011031,TK,268.070,284.780
31,43011032,TK,284.780,300.760
32,43011033,TK,300.760,311.600
33,43011034,TK,311.600,320.710
34,43011035,TK,320.710,323.630
35,43011036,TK,323.630,328.640
36,43011037,TK,328.640,339.070
37,43011038,TK,339.070,348.930
38,43011039,TK,348.930,363.290
39,43011040,TK,363.290,372.160
40,43011041,TK,372.160,386.380
41,43011042,TK,386.380,396.850
42,43011043,TK,396.850,404.840
43,43011044,TK,404.840,420.680
44,43011045,TK,420.680,429.180
45,43011046,TK,429.180,436.160
46,43011047,TK,436.160,446.840
47,43011048,TK,446.840,459.050
48,43011049,TK,459.050,470.100
49,43011050,TK,470.100,479.180
50,43011051,TK,479.180,489.920
51,43011052,TK,489.920,498.380
52,43011053,TK,498.380,504.450
53,43011054,TK,504.450,520.020
54,43011055,TK,520.020,530.880
55,43011056,TK,530.880,542.010
56,43011057,TK,542.010,553.830
0,43012001,TK,0.000,10.697
1,43012002,TK,10.697,22.010
2,43012003,TK,22.010,38.520
3,43012004,TK,38.520,46.350
4,43012005,TK,46.350,53.430
5,43012006,TK,53.430,65.630
6,43012007,TK,65.630,73.490
7,43012008,TK,73.490,81.800
8,43012009,TK,81.800,96.080
9,43012010,TK,96.080,101.750
10,43012011,TK,101.750,109.140
11,43012012,TK,109.140,118.100
12,43012013,TK,118.100,134.270
13,43012014,TK,134.270,141.380
14,43012015,TK,141.380,150.800
15,43012016,TK,150.800,165.510
16,43012017,TK,165.510,175.120
17,43012018,TK,175.120,185.590
18,43012019,TK,185.590,195.570
19,43012020,TK,195.570,202.360
20,43012021,TK,202.360,214.510
21,43012022,TK,214.510,222.600
22,43012023,TK,222.600,231.680
23,43012024,TK,231.680,245.300
24,43012025,TK,245.300,258.400
25,43012026,TK,258.400,274.400
26,43012027,TK,274.400,287.660
27,43012028,TK,287.660,298.260
28,43012029,TK,298.260,308.150
29,43012030,TK,308.150,316.100
30,43012031,TK,316.100,323.640
31,43012032,TK,323.640,329.290
32,43012033,TK,329.290,335.100
33,43012034,TK,335.100,350.950
34,43012035,TK,350.950,368.610
35,43012036,TK,368.610,382.120
36,43012037,TK,382.120,388.960
37,43012038,TK,388.960,401.290
38,43012039,TK,401.290,406.380
39,43012040,TK,406.380,421.070
40,43012041,TK,421.070,427.880
41,43012042,TK,427.880,438.660
42,43012043,TK,438.660,444.940
43,43012044,TK,444.940,454.490
44,43012045,TK,454.490,459.260
45,43012046,TK,459.260,466.900
46,43012047,TK,466.900,479.230
47,43012048,TK,479.230,491.370
48,43012049,TK,491.370,502.550
49,43012050,TK,502.550,514.090
0,43013001,TK,0.300,16.810
1,43013002,TK,16.810,26.080
2,43013003,TK,26.080,36.490
3,43013004,TK,36.490,45.600
4,43013005,TK,45.600,57.460
5,43013006,TK,57.460,66.320
6,43013007,TK,66.320,76.550
7,43013008,TK,76.550,90.420
8,43013009,TK,90.420,99.740
9,43013010,TK,99.740,115.920
10,43013011,TK,115.920,125.570
11,43013012,TK,125.570,138.600
12,43013013,TK,138.600,145.980
13,43013014,TK,145.980,155.020
14,43013015,TK,155.020,162.780
15,43013016,TK,162.780,172.530
16,43013017,TK,172.530,178.160
17,43013018,TK,178.160,192.860
18,43013019,TK,192.860,202.420
19,43013020,TK,202.420,213.850
20,43013021,TK,213.850,226.450
21,43013022,TK,226.450,233.220
22,43013023,TK,233.220,240.840
23,43013024,TK,240.840,246.920
24,43013025,TK,246.920,255.360
25,43013026,TK,255.360,268.750
26,43013027,TK,268.750,281.120
27,43013028,TK,281.120,286.090
28,43013029,TK,286.090,300.417
29,43013030,TK,300.417,308.310
30,43013031,TK,308.310,318.250
31,43013032,TK,318.250,326.030
32,43013033,TK,326.030,340.890
33,43013034,TK,340.890,350.920
34,43013035,TK,350.920,360.250
35,43013036,TK,360.250,377.870
36,43013037,TK,377.870,388.470
37,43013038,TK,388.470,402.870
0,43014001,TK,0.450,7.830
1,43014002,TK,7.830,17.790
2,43014003,TK,17.790,29.342
3,43014004,TK,29.342,34.150
4,43014005,TK,34.150,45.970
5,43014006,TK,45.970,55.830
6,43014007,TK,55.830,66.630
7,43014008,TK,66.630,74.410
8,43014009,TK,74.410,90.030
9,43014010,TK,90.030,107.260
10,43014011,TK,107.260,117.710
11,43014012,TK,117.710,132.080
12,43014013,TK,132.080,141.410
13,43014014,TK,141.410,146.770
14,43014015,TK,146.770,151.040
15,43014016,TK,151.040,158.930
16,43014017,TK,158.930,177.440
17,43014018,TK,177.440,183.080
18,43014019,TK,183.080,195.160
19,43014020,TK,195.160,203.640
20,43014021,TK,203.640,220.150
21,43014022,TK,220.150,232.070
22,43014023,TK,232.070,247.170
23,43014024,TK,247.170,258.580
24,43014025,TK,258.580,261.760
25,43014026,TK,261.760,275.050
26,43014027,TK,275.050,289.130
27,43014028,TK,289.130,303.920
28,43014029,TK,303.920,310.130
29,43014030,TK,310.130,319.620
30,43014031,TK,319.620,331.590
0,43015001,TK,0.150,6.100
1,43015002,TK,6.100,18.479
2,43015003,TK,18.479,23.000
